Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Day,Month,Year,Revenue Category,Spend per Item,Estimated Profit,Month Name
132-23-6451,A,Yangon,Member,Male,Health and beauty,20.97,5,5.2425,110.0925,2019-01-04,13:21,Cash,104.85,4.761904762,5.2425,7.8,4,1,2019,Low,22.0185,22.018500000000003,January
696-90-2548,A,Yangon,Normal,Male,Sports and travel,25.84,3,3.876,81.396,2019-03-10,18:55,Ewallet,77.52,4.761904762,3.876,6.6,10,3,2019,Low,27.132,16.2792,March
472-15-9636,A,Yangon,Normal,Male,Home and lifestyle,50.93,8,20.372,427.812,2019-03-22,19:36,Ewallet,407.44,4.761904762,20.372,9.2,22,3,2019,High,53.4765,85.56240000000001,March
268-03-6164,B,Mandalay,Normal,Male,Health and beauty,96.11,1,4.8055,100.9155,2019-01-25,16:28,Ewallet,96.11,4.761904762,4.8055,7.8,25,1,2019,Low,100.9155,20.1831,January
750-57-9686,C,Naypyitaw,Normal,Female,Home and lifestyle,45.38,4,9.076,190.596,2019-01-08,13:48,Credit card,181.52,4.761904762,9.076,8.7,8,1,2019,Low,47.649,38.1192,January
186-09-3669,C,Naypyitaw,Member,Female,Health and beauty,81.51,1,4.0755,85.5855,2019-01-22,10:57,Ewallet,81.51,4.761904762,4.0755,9.2,22,1,2019,Low,85.5855,17.1171,January
848-07-1692,B,Mandalay,Normal,Female,Health and beauty,57.22,2,5.722,120.162,2019-01-12,17:13,Ewallet,114.44,4.761904762,5.722,8.3,12,1,2019,Low,60.081,24.032400000000003,January
745-71-3520,A,Yangon,Member,Female,Electronic accessories,25.22,7,8.827,185.367,2019-02-04,10:23,Cash,176.54,4.761904762,8.827,8.2,4,2,2019,Low,26.480999999999998,37.0734,February
266-76-6436,C,Naypyitaw,Member,Female,Food and beverages,38.6,3,5.79,121.59,2019-03-28,13:57,Ewallet,115.8,4.761904762,5.79,7.5,28,3,2019,Low,40.53,24.318,March
740-22-2500,C,Naypyitaw,Normal,Female,Electronic accessories,84.05,3,12.6075,264.7575,2019-01-23,13:29,Cash,252.15,4.761904762,12.6075,9.8,23,1,2019,High,88.2525,52.9515,January
271-88-8734,C,Naypyitaw,Member,Female,Fashion accessories,97.21,10,48.605,1020.705,2019-02-08,13:00,Credit card,972.1,4.761904762,48.605,8.7,8,2,2019,High,102.07050000000001,204.14100000000002,February
301-81-8610,B,Mandalay,Member,Male,Fashion accessories,25.42,8,10.168,213.528,2019-03-19,19:42,Credit card,203.36,4.761904762,10.168,6.7,19,3,2019,Low,26.691,42.705600000000004,March
489-64-4354,C,Naypyitaw,Normal,Male,Fashion accessories,16.28,1,0.814,17.094,2019-03-09,15:36,Cash,16.28,4.761904762,0.814,5.0,9,3,2019,Low,17.094,3.4188000000000005,March
198-84-7132,B,Mandalay,Member,Male,Fashion accessories,40.61,9,18.2745,383.7645,2019-01-02,13:40,Cash,365.49,4.761904762,18.2745,7.0,2,1,2019,High,42.6405,76.7529,January
269-10-8440,A,Yangon,Member,Male,Health and beauty,53.17,7,18.6095,390.7995,2019-01-21,18:01,Cash,372.19,4.761904762,18.6095,8.9,21,1,2019,High,55.828500000000005,78.15990000000001,January
650-98-6268,B,Mandalay,Member,Female,Food and beverages,20.87,3,3.1305,65.7405,2019-03-20,13:53,Credit card,62.61,4.761904762,3.1305,8.0,20,3,2019,Low,21.9135,13.1481,March
741-73-3559,B,Mandalay,Normal,Male,Sports and travel,67.27,5,16.8175,353.1675,2019-02-27,17:27,Cash,336.35,4.761904762,16.8175,6.9,27,2,2019,High,70.6335,70.63350000000001,February
325-77-6186,A,Yangon,Member,Female,Home and lifestyle,90.65,10,45.325,951.825,2019-03-08,10:53,Ewallet,906.5,4.761904762,45.325,7.3,8,3,2019,High,95.1825,190.365,March
286-75-7818,B,Mandalay,Normal,Male,Fashion accessories,69.08,2,6.908,145.068,2019-01-31,19:48,Credit card,138.16,4.761904762,6.908,6.9,31,1,2019,Low,72.534,29.013600000000004,January
574-57-9721,C,Naypyitaw,Normal,Male,Food and beverages,43.27,2,4.327,90.867,2019-03-08,16:53,Ewallet,86.54,4.761904762,4.327,5.7,8,3,2019,Low,45.4335,18.1734,March
459-50-7686,A,Yangon,Normal,Female,Electronic accessories,23.46,6,7.038,147.798,2019-01-13,19:14,Ewallet,140.76,4.761904762,7.038,6.4,13,1,2019,Low,24.633,29.559600000000003,January
616-87-0016,B,Mandalay,Normal,Male,Fashion accessories,95.54,7,33.439,702.219,2019-03-09,14:36,Credit card,668.78,4.761904762,33.439,9.6,9,3,2019,High,100.31700000000001,140.4438,March
837-55-7229,B,Mandalay,Normal,Female,Fashion accessories,47.44,1,2.372,49.812,2019-02-22,18:19,Credit card,47.44,4.761904762,2.372,6.8,22,2,2019,Low,49.812,9.9624,February
751-69-0068,C,Naypyitaw,Normal,Male,Sports and travel,99.24,9,44.658,937.818,2019-03-19,19:09,Ewallet,893.16,4.761904762,44.658,9.0,19,3,2019,High,104.202,187.5636,March
257-73-1380,C,Naypyitaw,Member,Male,Sports and travel,82.93,4,16.586,348.306,2019-01-20,16:51,Ewallet,331.72,4.761904762,16.586,9.6,20,1,2019,High,87.0765,69.6612,January
345-08-4992,A,Yangon,Normal,Male,Home and lifestyle,33.99,6,10.197,214.137,2019-03-08,15:37,Credit card,203.94,4.761904762,10.197,7.7,8,3,2019,Low,35.6895,42.827400000000004,March
549-96-4200,C,Naypyitaw,Member,Male,Food and beverages,17.04,4,3.408,71.568,2019-03-08,20:15,Ewallet,68.16,4.761904762,3.408,7.0,8,3,2019,Low,17.892,14.313600000000001,March
810-60-6344,C,Naypyitaw,Normal,Female,Electronic accessories,40.86,8,16.344,343.224,2019-02-07,14:38,Credit card,326.88,4.761904762,16.344,6.5,7,2,2019,High,42.903,68.6448,February
450-28-2866,C,Naypyitaw,Member,Male,Food and beverages,17.44,5,4.36,91.56,2019-01-15,19:25,Cash,87.2,4.761904762,4.36,8.1,15,1,2019,Low,18.312,18.312,January
394-30-3170,B,Mandalay,Member,Female,Sports and travel,88.43,8,35.372,742.812,2019-03-22,19:35,Credit card,707.44,4.761904762,35.372,4.3,22,3,2019,High,92.8515,148.5624,March
138-17-5109,A,Yangon,Member,Female,Home and lifestyle,89.21,9,40.1445,843.0345,2019-01-15,15:42,Credit card,802.89,4.761904762,40.1445,6.5,15,1,2019,High,93.6705,168.6069,January
192-98-7397,C,Naypyitaw,Normal,Male,Fashion accessories,12.78,1,0.639,13.419,2019-01-08,14:11,Ewallet,12.78,4.761904762,0.639,9.5,8,1,2019,Low,13.419,2.6838,January
301-11-9629,A,Yangon,Normal,Female,Sports and travel,19.1,7,6.685,140.385,2019-01-15,10:43,Cash,133.7,4.761904762,6.685,9.7,15,1,2019,Low,20.055,28.076999999999998,January
390-80-5128,B,Mandalay,Member,Female,Health and beauty,19.15,1,0.9575,20.1075,2019-01-28,17:58,Credit card,19.15,4.761904762,0.9575,9.5,28,1,2019,Low,20.1075,4.0215000000000005,January
235-46-8343,C,Naypyitaw,Member,Male,Food and beverages,27.66,10,13.83,290.43,2019-02-14,11:26,Credit card,276.6,4.761904762,13.83,8.9,14,2,2019,High,29.043,58.086000000000006,February
453-12-7053,C,Naypyitaw,Normal,Male,Fashion accessories,45.74,3,6.861,144.081,2019-03-10,17:38,Credit card,137.22,4.761904762,6.861,6.5,10,3,2019,Low,48.026999999999994,28.8162,March
296-11-7041,B,Mandalay,Member,Female,Health and beauty,27.07,1,1.3535,28.4235,2019-01-12,20:07,Credit card,27.07,4.761904762,1.3535,5.3,12,1,2019,Low,28.4235,5.6847,January
449-27-2918,B,Mandalay,Member,Female,Sports and travel,39.12,1,1.956,41.076,2019-03-26,11:02,Credit card,39.12,4.761904762,1.956,9.6,26,3,2019,Low,41.076,8.215200000000001,March
891-01-7034,B,Mandalay,Normal,Female,Electronic accessories,74.71,6,22.413,470.673,2019-01-01,19:07,Cash,448.26,4.761904762,22.413,6.7,1,1,2019,High,78.4455,94.1346,January
744-09-5786,B,Mandalay,Normal,Male,Electronic accessories,22.01,6,6.603,138.663,2019-01-02,18:50,Cash,132.06,4.761904762,6.603,7.6,2,1,2019,Low,23.110500000000002,27.732600000000005,January
727-17-0390,A,Yangon,Normal,Female,Food and beverages,63.61,5,15.9025,333.9525,2019-03-16,12:43,Ewallet,318.05,4.761904762,15.9025,4.8,16,3,2019,High,66.7905,66.7905,March
568-88-3448,A,Yangon,Normal,Male,Health and beauty,25.0,1,1.25,26.25,2019-03-03,15:09,Ewallet,25.0,4.761904762,1.25,5.5,3,3,2019,Low,26.25,5.25,March
187-83-5490,A,Yangon,Member,Male,Electronic accessories,20.77,4,4.154,87.234,2019-01-31,13:47,Cash,83.08,4.761904762,4.154,4.7,31,1,2019,Low,21.8085,17.4468,January
767-54-1907,B,Mandalay,Member,Female,Fashion accessories,29.56,5,7.39,155.19,2019-02-13,16:59,Cash,147.8,4.761904762,7.39,6.9,13,2,2019,Low,31.038,31.038,February
710-46-4433,B,Mandalay,Member,Female,Food and beverages,77.4,9,34.83,731.43,2019-02-15,14:15,Credit card,696.6,4.761904762,34.83,4.5,15,2,2019,High,81.27,146.286,February
533-33-5337,B,Mandalay,Normal,Male,Electronic accessories,79.39,10,39.695,833.595,2019-02-07,20:24,Cash,793.9,4.761904762,39.695,6.2,7,2,2019,High,83.3595,166.71900000000002,February
325-90-8763,C,Naypyitaw,Member,Female,Electronic accessories,46.57,10,23.285,488.985,2019-01-27,13:58,Cash,465.7,4.761904762,23.285,7.6,27,1,2019,High,48.8985,97.79700000000001,January
729-46-7422,C,Naypyitaw,Normal,Male,Food and beverages,35.89,1,1.7945,37.6845,2019-02-23,16:52,Credit card,35.89,4.761904762,1.7945,7.9,23,2,2019,Low,37.6845,7.5369,February
639-76-1242,C,Naypyitaw,Normal,Male,Food and beverages,40.52,5,10.13,212.73,2019-02-03,15:19,Cash,202.6,4.761904762,10.13,4.5,3,2,2019,Low,42.546,42.546,February
234-03-4040,B,Mandalay,Member,Female,Food and beverages,73.05,10,36.525,767.025,2019-03-03,12:25,Credit card,730.5,4.761904762,36.525,8.7,3,3,2019,High,76.7025,153.405,March
326-71-2155,C,Naypyitaw,Normal,Female,Sports and travel,73.95,4,14.79,310.59,2019-02-03,10:02,Cash,295.8,4.761904762,14.79,6.1,3,2,2019,High,77.6475,62.117999999999995,February
320-32-8842,C,Naypyitaw,Member,Female,Food and beverages,22.62,1,1.131,23.751,2019-03-17,18:58,Cash,22.62,4.761904762,1.131,6.4,17,3,2019,Low,23.751,4.7502,March
470-32-9057,A,Yangon,Member,Male,Food and beverages,51.34,5,12.835,269.535,2019-03-28,15:31,Credit card,256.7,4.761904762,12.835,9.1,28,3,2019,High,53.907000000000004,53.90700000000001,March
878-30-2331,C,Naypyitaw,Member,Female,Sports and travel,54.55,10,27.275,572.775,2019-03-02,11:22,Credit card,545.5,4.761904762,27.275,7.1,2,3,2019,High,57.277499999999996,114.555,March
440-59-5691,C,Naypyitaw,Member,Female,Health and beauty,37.15,7,13.0025,273.0525,2019-02-08,13:12,Credit card,260.05,4.761904762,13.0025,7.7,8,2,2019,High,39.0075,54.6105,February
554-53-3790,B,Mandalay,Normal,Male,Sports and travel,37.02,6,11.106,233.226,2019-03-22,18:33,Cash,222.12,4.761904762,11.106,4.5,22,3,2019,Low,38.871,46.6452,March
746-19-0921,C,Naypyitaw,Normal,Male,Food and beverages,21.58,1,1.079,22.659,2019-02-09,10:02,Ewallet,21.58,4.761904762,1.079,7.2,9,2,2019,Low,22.659,4.5318,February
233-34-0817,C,Naypyitaw,Member,Female,Electronic accessories,98.84,1,4.942,103.782,2019-02-15,11:21,Cash,98.84,4.761904762,4.942,8.4,15,2,2019,Low,103.782,20.7564,February
767-05-1286,C,Naypyitaw,Member,Female,Home and lifestyle,83.77,6,25.131,527.751,2019-01-23,12:10,Ewallet,502.62,4.761904762,25.131,5.4,23,1,2019,High,87.9585,105.5502,January
340-21-9136,A,Yangon,Member,Female,Sports and travel,40.05,4,8.01,168.21,2019-01-25,11:40,Cash,160.2,4.761904762,8.01,9.7,25,1,2019,Low,42.0525,33.642,January
405-31-3305,A,Yangon,Member,Male,Fashion accessories,43.13,10,21.565,452.865,2019-02-02,18:31,Credit card,431.3,4.761904762,21.565,5.5,2,2,2019,High,45.286500000000004,90.57300000000001,February
731-59-7531,B,Mandalay,Member,Male,Health and beauty,72.57,8,29.028,609.588,2019-03-30,17:58,Cash,580.56,4.761904762,29.028,4.6,30,3,2019,High,76.1985,121.9176,March
676-39-6028,A,Yangon,Member,Female,Electronic accessories,64.44,5,16.11,338.31,2019-03-30,17:04,Cash,322.2,4.761904762,16.11,6.6,30,3,2019,High,67.662,67.662,March
502-05-1910,A,Yangon,Normal,Male,Health and beauty,65.18,3,9.777,205.317,2019-02-25,20:35,Credit card,195.54,4.761904762,9.777,6.3,25,2,2019,Low,68.43900000000001,41.0634,February
485-30-8700,A,Yangon,Normal,Female,Sports and travel,33.26,5,8.315,174.615,2019-03-18,16:10,Credit card,166.3,4.761904762,8.315,4.2,18,3,2019,Low,34.923,34.923,March
598-47-9715,C,Naypyitaw,Normal,Male,Electronic accessories,84.07,4,16.814,353.094,2019-03-07,16:54,Ewallet,336.28,4.761904762,16.814,4.4,7,3,2019,High,88.2735,70.61880000000001,March
701-69-8742,B,Mandalay,Normal,Male,Sports and travel,34.37,10,17.185,360.885,2019-03-16,10:11,Ewallet,343.7,4.761904762,17.185,6.7,16,3,2019,High,36.088499999999996,72.177,March
575-67-1508,A,Yangon,Normal,Male,Electronic accessories,38.6,1,1.93,40.53,2019-01-29,11:26,Ewallet,38.6,4.761904762,1.93,6.7,29,1,2019,Low,40.53,8.106,January
541-08-3113,C,Naypyitaw,Normal,Male,Food and beverages,65.97,8,26.388,554.148,2019-02-02,20:29,Cash,527.76,4.761904762,26.388,8.4,2,2,2019,High,69.2685,110.82960000000001,February
246-11-3901,C,Naypyitaw,Normal,Female,Electronic accessories,32.8,10,16.4,344.4,2019-02-15,12:12,Cash,328.0,4.761904762,16.4,6.2,15,2,2019,High,34.44,68.88,February
674-15-9296,A,Yangon,Normal,Male,Sports and travel,37.14,5,9.285,194.985,2019-01-08,13:05,Ewallet,185.7,4.761904762,9.285,5.0,8,1,2019,Low,38.997,38.99700000000001,January
305-18-3552,B,Mandalay,Member,Male,Home and lifestyle,60.38,10,30.19,633.99,2019-02-12,16:19,Cash,603.8,4.761904762,30.19,6.0,12,2,2019,High,63.399,126.798,February
493-65-6248,C,Naypyitaw,Member,Female,Sports and travel,36.98,10,18.49,388.29,2019-01-01,19:48,Credit card,369.8,4.761904762,18.49,7.0,1,1,2019,High,38.829,77.65800000000002,January
438-01-4015,B,Mandalay,Member,Female,Sports and travel,49.49,4,9.898,207.858,2019-03-21,15:25,Ewallet,197.96,4.761904762,9.898,6.6,21,3,2019,Low,51.9645,41.571600000000004,March
709-58-4068,B,Mandalay,Normal,Female,Fashion accessories,41.09,10,20.545,431.445,2019-02-28,14:42,Cash,410.9,4.761904762,20.545,7.3,28,2,2019,High,43.1445,86.289,February
795-49-7276,A,Yangon,Normal,Male,Fashion accessories,37.15,4,7.43,156.03,2019-03-23,18:59,Ewallet,148.6,4.761904762,7.43,8.3,23,3,2019,Low,39.0075,31.206000000000003,March
556-72-8512,C,Naypyitaw,Normal,Male,Home and lifestyle,22.96,1,1.148,24.108,2019-01-30,20:47,Cash,22.96,4.761904762,1.148,4.3,30,1,2019,Low,24.108,4.8216,January
627-95-3243,B,Mandalay,Member,Female,Home and lifestyle,77.68,9,34.956,734.076,2019-02-04,13:21,Ewallet,699.12,4.761904762,34.956,9.8,4,2,2019,High,81.56400000000001,146.8152,February
686-41-0932,B,Mandalay,Normal,Female,Fashion accessories,34.7,2,3.47,72.87,2019-03-13,19:48,Ewallet,69.4,4.761904762,3.47,8.2,13,3,2019,Low,36.435,14.574000000000002,March
510-09-5628,A,Yangon,Member,Female,Fashion accessories,19.66,10,9.83,206.43,2019-03-15,18:20,Credit card,196.6,4.761904762,9.83,7.2,15,3,2019,Low,20.643,41.286,March
608-04-3797,B,Mandalay,Member,Female,Health and beauty,25.32,8,10.128,212.688,2019-03-05,20:24,Ewallet,202.56,4.761904762,10.128,8.7,5,3,2019,Low,26.586,42.5376,March
148-82-2527,C,Naypyitaw,Member,Female,Home and lifestyle,12.12,10,6.06,127.26,2019-03-05,13:44,Credit card,121.2,4.761904762,6.06,8.4,5,3,2019,Low,12.726,25.452,March
437-53-3084,B,Mandalay,Normal,Male,Fashion accessories,99.89,2,9.989,209.769,2019-02-26,11:48,Ewallet,199.78,4.761904762,9.989,7.1,26,2,2019,Low,104.8845,41.9538,February
632-32-4574,B,Mandalay,Normal,Male,Sports and travel,75.92,8,30.368,637.728,2019-03-20,14:14,Cash,607.36,4.761904762,30.368,5.5,20,3,2019,High,79.716,127.5456,March
556-97-7101,C,Naypyitaw,Normal,Female,Electronic accessories,63.22,2,6.322,132.762,2019-01-01,15:51,Cash,126.44,4.761904762,6.322,8.5,1,1,2019,Low,66.381,26.552400000000002,January
862-59-8517,C,Naypyitaw,Normal,Female,Food and beverages,90.24,6,27.072,568.512,2019-01-27,11:17,Cash,541.44,4.761904762,27.072,6.2,27,1,2019,High,94.752,113.7024,January
401-18-8016,B,Mandalay,Member,Female,Sports and travel,98.13,1,4.9065,103.0365,2019-01-21,17:36,Cash,98.13,4.761904762,4.9065,8.9,21,1,2019,Low,103.0365,20.607300000000002,January
420-18-8989,A,Yangon,Member,Female,Sports and travel,51.52,8,20.608,432.768,2019-02-02,15:47,Cash,412.16,4.761904762,20.608,9.6,2,2,2019,High,54.096,86.5536,February
277-63-2961,B,Mandalay,Member,Male,Sports and travel,73.97,1,3.6985,77.6685,2019-02-03,15:53,Credit card,73.97,4.761904762,3.6985,5.4,3,2,2019,Low,77.6685,15.5337,February
573-98-8548,C,Naypyitaw,Member,Female,Fashion accessories,31.9,1,1.595,33.495,2019-01-05,12:40,Ewallet,31.9,4.761904762,1.595,9.1,5,1,2019,Low,33.495,6.699,January
620-02-2046,C,Naypyitaw,Normal,Male,Home and lifestyle,69.4,2,6.94,145.74,2019-01-27,19:48,Ewallet,138.8,4.761904762,6.94,9.0,27,1,2019,Low,72.87,29.148000000000003,January
282-35-2475,B,Mandalay,Normal,Female,Sports and travel,93.31,2,9.331,195.951,2019-03-25,17:53,Cash,186.62,4.761904762,9.331,6.3,25,3,2019,Low,97.9755,39.190200000000004,March
511-54-3087,B,Mandalay,Normal,Male,Sports and travel,88.45,1,4.4225,92.8725,2019-02-25,16:36,Credit card,88.45,4.761904762,4.4225,9.5,25,2,2019,Low,92.8725,18.5745,February
726-29-6793,A,Yangon,Member,Male,Electronic accessories,24.18,8,9.672,203.112,2019-01-28,20:54,Ewallet,193.44,4.761904762,9.672,9.8,28,1,2019,Low,25.389,40.6224,January
387-49-4215,B,Mandalay,Member,Female,Sports and travel,48.5,3,7.275,152.775,2019-01-08,12:50,Cash,145.5,4.761904762,7.275,6.7,8,1,2019,Low,50.925000000000004,30.555000000000003,January
862-17-9201,B,Mandalay,Normal,Female,Food and beverages,84.05,6,25.215,529.515,2019-01-29,10:48,Credit card,504.3,4.761904762,25.215,7.7,29,1,2019,High,88.2525,105.903,January
291-21-5991,B,Mandalay,Member,Male,Health and beauty,61.29,5,15.3225,321.7725,2019-03-29,14:28,Cash,306.45,4.761904762,15.3225,7.0,29,3,2019,High,64.3545,64.3545,March
602-80-9671,C,Naypyitaw,Member,Female,Home and lifestyle,15.95,6,4.785,100.485,2019-02-09,17:15,Credit card,95.7,4.761904762,4.785,5.1,9,2,2019,Low,16.7475,20.097,February
347-72-6115,B,Mandalay,Member,Female,Sports and travel,90.74,7,31.759,666.939,2019-01-16,18:03,Credit card,635.18,4.761904762,31.759,6.2,16,1,2019,High,95.277,133.3878,January
209-61-0206,A,Yangon,Normal,Female,Home and lifestyle,42.91,5,10.7275,225.2775,2019-01-05,17:29,Ewallet,214.55,4.761904762,10.7275,6.1,5,1,2019,Low,45.0555,45.0555,January
595-27-4851,A,Yangon,Normal,Female,Fashion accessories,54.28,7,18.998,398.958,2019-01-27,18:05,Ewallet,379.96,4.761904762,18.998,9.3,27,1,2019,High,56.99400000000001,79.79160000000002,January
189-52-0236,A,Yangon,Normal,Male,Electronic accessories,99.55,7,34.8425,731.6925,2019-03-14,12:07,Cash,696.85,4.761904762,34.8425,7.6,14,3,2019,High,104.5275,146.3385,March
503-07-0930,C,Naypyitaw,Member,Male,Sports and travel,58.39,7,20.4365,429.1665,2019-02-23,19:49,Credit card,408.73,4.761904762,20.4365,8.2,23,2,2019,High,61.3095,85.83330000000001,February
413-20-6708,C,Naypyitaw,Member,Female,Fashion accessories,51.47,1,2.5735,54.0435,2019-03-18,15:52,Ewallet,51.47,4.761904762,2.5735,8.5,18,3,2019,Low,54.0435,10.808700000000002,March
425-85-2085,B,Mandalay,Member,Male,Health and beauty,54.86,5,13.715,288.015,2019-03-29,16:48,Ewallet,274.3,4.761904762,13.715,9.8,29,3,2019,High,57.602999999999994,57.603,March
521-18-7827,C,Naypyitaw,Member,Male,Home and lifestyle,39.39,5,9.8475,206.7975,2019-01-22,20:46,Credit card,196.95,4.761904762,9.8475,8.7,22,1,2019,Low,41.359500000000004,41.359500000000004,January
220-28-1851,A,Yangon,Normal,Male,Home and lifestyle,34.73,2,3.473,72.933,2019-03-01,18:14,Ewallet,69.46,4.761904762,3.473,9.7,1,3,2019,Low,36.4665,14.586600000000002,March
600-38-9738,C,Naypyitaw,Member,Male,Sports and travel,71.92,5,17.98,377.58,2019-01-17,15:05,Credit card,359.6,4.761904762,17.98,4.3,17,1,2019,High,75.51599999999999,75.516,January
734-91-1155,B,Mandalay,Normal,Female,Electronic accessories,45.71,3,6.8565,143.9865,2019-03-26,10:34,Credit card,137.13,4.761904762,6.8565,7.7,26,3,2019,Low,47.9955,28.797300000000003,March
451-28-5717,C,Naypyitaw,Member,Female,Home and lifestyle,83.17,6,24.951,523.971,2019-03-20,11:23,Cash,499.02,4.761904762,24.951,7.3,20,3,2019,High,87.3285,104.7942,March
609-81-8548,A,Yangon,Member,Female,Home and lifestyle,37.44,6,11.232,235.872,2019-02-06,13:55,Credit card,224.64,4.761904762,11.232,5.9,6,2,2019,Low,39.312000000000005,47.174400000000006,February
133-14-7229,C,Naypyitaw,Normal,Male,Health and beauty,62.87,2,6.287,132.027,2019-01-01,11:43,Cash,125.74,4.761904762,6.287,5.0,1,1,2019,Low,66.0135,26.4054,January
534-01-4457,A,Yangon,Normal,Male,Food and beverages,81.71,6,24.513,514.773,2019-01-27,14:36,Credit card,490.26,4.761904762,24.513,8.0,27,1,2019,High,85.7955,102.95460000000001,January
719-89-8991,A,Yangon,Member,Female,Sports and travel,91.41,5,22.8525,479.9025,2019-02-25,16:03,Ewallet,457.05,4.761904762,22.8525,7.1,25,2,2019,High,95.98049999999999,95.9805,February
286-62-6248,B,Mandalay,Normal,Male,Fashion accessories,39.21,4,7.842,164.682,2019-01-16,20:03,Credit card,156.84,4.761904762,7.842,9.0,16,1,2019,Low,41.1705,32.9364,January
339-38-9982,B,Mandalay,Member,Male,Fashion accessories,59.86,2,5.986,125.706,2019-01-13,14:55,Ewallet,119.72,4.761904762,5.986,6.7,13,1,2019,Low,62.853,25.1412,January
827-44-5872,B,Mandalay,Member,Female,Food and beverages,54.36,10,27.18,570.78,2019-02-07,11:28,Credit card,543.6,4.761904762,27.18,6.1,7,2,2019,High,57.077999999999996,114.156,February
827-77-7633,A,Yangon,Normal,Male,Sports and travel,98.09,9,44.1405,926.9505,2019-02-17,19:41,Cash,882.81,4.761904762,44.1405,9.3,17,2,2019,High,102.9945,185.39010000000002,February
287-83-1405,A,Yangon,Normal,Male,Health and beauty,25.43,6,7.629,160.209,2019-02-12,19:01,Ewallet,152.58,4.761904762,7.629,7.0,12,2,2019,Low,26.7015,32.0418,February
435-13-4908,A,Yangon,Member,Male,Fashion accessories,86.68,8,34.672,728.112,2019-01-24,18:04,Credit card,693.44,4.761904762,34.672,7.2,24,1,2019,High,91.014,145.6224,January
857-67-9057,B,Mandalay,Normal,Male,Electronic accessories,22.95,10,11.475,240.975,2019-02-06,19:20,Ewallet,229.5,4.761904762,11.475,8.2,6,2,2019,Low,24.0975,48.195,February
236-27-1144,C,Naypyitaw,Normal,Female,Food and beverages,16.31,9,7.3395,154.1295,2019-03-26,10:31,Ewallet,146.79,4.761904762,7.3395,8.4,26,3,2019,Low,17.125500000000002,30.825900000000004,March
892-05-6689,A,Yangon,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,2019-03-11,13:28,Ewallet,141.6,4.761904762,7.08,6.2,11,3,2019,Low,29.736,29.736000000000004,March
583-41-4548,C,Naypyitaw,Normal,Male,Home and lifestyle,16.67,7,5.8345,122.5245,2019-02-07,11:36,Ewallet,116.69,4.761904762,5.8345,7.4,7,2,2019,Low,17.5035,24.504900000000003,February
339-12-4827,B,Mandalay,Member,Female,Fashion accessories,73.96,1,3.698,77.658,2019-01-05,11:32,Credit card,73.96,4.761904762,3.698,5.0,5,1,2019,Low,77.658,15.531600000000001,January
643-38-7867,A,Yangon,Normal,Male,Home and lifestyle,97.94,1,4.897,102.837,2019-03-07,11:44,Ewallet,97.94,4.761904762,4.897,6.9,7,3,2019,Low,102.837,20.567400000000003,March
308-81-0538,A,Yangon,Normal,Female,Fashion accessories,73.05,4,14.61,306.81,2019-02-25,17:16,Credit card,292.2,4.761904762,14.61,4.9,25,2,2019,High,76.7025,61.362,February
358-88-9262,C,Naypyitaw,Member,Female,Food and beverages,87.48,6,26.244,551.124,2019-02-01,18:43,Ewallet,524.88,4.761904762,26.244,5.1,1,2,2019,High,91.854,110.22480000000002,February
460-35-4390,A,Yangon,Normal,Male,Home and lifestyle,30.68,3,4.602,96.642,2019-01-22,11:00,Ewallet,92.04,4.761904762,4.602,9.1,22,1,2019,Low,32.214,19.328400000000002,January
343-87-0864,C,Naypyitaw,Member,Male,Health and beauty,75.88,1,3.794,79.674,2019-01-03,10:30,Credit card,75.88,4.761904762,3.794,7.1,3,1,2019,Low,79.674,15.934800000000003,January
173-50-1108,B,Mandalay,Member,Female,Sports and travel,20.18,4,4.036,84.756,2019-02-13,12:14,Credit card,80.72,4.761904762,4.036,5.0,13,2,2019,Low,21.189,16.9512,February
243-47-2663,C,Naypyitaw,Member,Male,Electronic accessories,18.77,6,5.631,118.251,2019-01-28,16:43,Credit card,112.62,4.761904762,5.631,5.5,28,1,2019,Low,19.7085,23.6502,January
841-18-8232,B,Mandalay,Normal,Female,Food and beverages,71.2,1,3.56,74.76,2019-01-05,20:40,Credit card,71.2,4.761904762,3.56,9.2,5,1,2019,Low,74.76,14.952000000000002,January
701-23-5550,B,Mandalay,Member,Male,Home and lifestyle,38.81,4,7.762,163.002,2019-03-19,13:40,Ewallet,155.24,4.761904762,7.762,4.9,19,3,2019,Low,40.7505,32.6004,March
647-50-1224,A,Yangon,Normal,Female,Fashion accessories,29.42,10,14.71,308.91,2019-01-12,16:23,Ewallet,294.2,4.761904762,14.71,8.9,12,1,2019,High,30.891000000000002,61.78200000000001,January
541-48-8554,A,Yangon,Normal,Male,Sports and travel,60.95,9,27.4275,575.9775,2019-01-07,12:08,Credit card,548.55,4.761904762,27.4275,6.0,7,1,2019,High,63.997499999999995,115.1955,January
539-21-7227,B,Mandalay,Normal,Female,Sports and travel,51.54,5,12.885,270.585,2019-01-26,17:45,Cash,257.7,4.761904762,12.885,4.2,26,1,2019,High,54.117,54.117,January
